date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:36:48	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/17-dellvostro346870161069.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/17-dellvostro346870161069.32a.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:48	27545/27545	---M--	200	added ('OK')	image/jpeg	etag:%226b99-59a7f3538eb00%22	http://localhost/ShopOnline/public/upload/product/dellvostro155581.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro155581c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:36:48%20GMT	http://localhost/ShopOnline/product/view/19-dellvostro155581vrf6j1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/19-dellvostro155581vrf6j1.html	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:49	14016/14016	---M--	200	added ('OK')	image/jpeg	etag:%2236c0-59a7f39097b00%22	http://localhost/ShopOnline/public/upload/product/dellvostro346870161069jpg.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro346870161069jpgc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:49	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/21-dellinspiron3593.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/21-dellinspiron3593.32e.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:54	31504/31504	---M--	200	added ('OK')	image/jpeg	etag:%227b10-59a7f458dd380%22	http://localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:54	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/22-laptopnew1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/22-laptopnew1.330.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:57	55366/55366	---M--	200	added ('OK')	image/jpeg	etag:%22d846-59a7f3cbb8680%22	http://localhost/ShopOnline/public/upload/product/dellvostro15-5581-vrf6j1.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro15-5581-vrf6j1c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:57	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/23-dellvostro5581a.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/23-dellvostro5581a.332.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:59	27286/27286	---M--	200	added ('OK')	image/jpeg	etag:%226a96-59a7f47761b80%22	http://localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:36:59%20GMT	http://localhost/ShopOnline/product/view/28-applemousemagicmouse2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/28-applemousemagicmouse2.334.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:59	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%222cf0-59a97833b6400%22	http://localhost/ShopOnline/public/upload/product/applemousemagicmouse2.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/applemousemagicmouse2c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:36:59	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.336.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:01	15472/15472	---M--	200	added ('OK')	image/jpeg	etag:%223c70-59a9785f94b80%22	http://localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:37:01%20GMT	http://localhost/ShopOnline/product/view/30-logitechg903.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/30-logitechg903.html	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:02	85065/85065	---M--	200	added ('OK')	image/jpeg	etag:%2214c49-59a7f43e29480%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:02	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/31-logitechg502hero.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/31-logitechg502hero.33a.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:04	28062/28062	---M--	200	added ('OK')	image/jpeg	etag:%226d9e-59a97af93ee00%22	http://localhost/ShopOnline/public/upload/product/logitechg903.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg903c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:06	27334/27334	---M--	200	added ('OK')	image/jpeg	etag:%226ac6-59a97b251d580%22	http://localhost/ShopOnline/public/upload/product/logitechg502hero.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg502heroc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:09	18177/18177	---M--	200	added ('OK')	image/jpeg	etag:%224701-59a739bd69080%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:09	45038/45038	---M--	200	added ('OK')	image/png	etag:%22afee-59ac5763a2d44%22	http://localhost/ShopOnline/public/upload/images/advertise-3-banner-quang-cao-ngang-1.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/advertise-3-banner-quang-cao-ngang-1c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:14	64495/64495	---M--	200	added ('OK')	image/jpeg	etag:%22fbef-59a7397306100%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:17	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:17	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a739d44c680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:21	16729/16729	---M--	200	added ('OK')	image/jpeg	etag:%224159-59a7f36a72100%22	http://localhost/ShopOnline/public/upload/product/delllatitude7490.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/delllatitude7490c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:22	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a73a70b3780%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:24	380512/380512	---M--	200	added ('OK')	image/png	etag:%225ce60-59ac5452004d6%22	http://localhost/ShopOnline/public/upload/images/image4-1-banner-trai.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/image4-1-banner-traic8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:27	19676/19676	---M--	200	added ('OK')	image/jpeg	etag:%224cdc-59a7f4da90580%22	http://localhost/ShopOnline/public/upload/product/dellInspiron-7591-kj2g41.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellInspiron-7591-kj2g41c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:29	51536/51536	---M--	200	added ('OK')	image/jpeg	etag:%22c950-59a7f3af1c300%22	http://localhost/ShopOnline/public/upload/product/dellinspiron3480n4i5107w.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellinspiron3480n4i5107wc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:30	19743/19743	---M--	200	added ('OK')	image/jpeg	etag:%224d1f-59a7f51f3a780%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-5480-n5480a.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-5480-n5480ac8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:34	102658/102658	---M--	200	added ('OK')	image/png	etag:%2219102-59a73ab18d080%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2018-grey-256gb-mre92.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2018-grey-256gb-mre92c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:34	28900/28900	---M--	200	added ('OK')	image/jpeg	etag:%2270e4-59a7f87f41e00%22	http://localhost/ShopOnline/public/upload/product/dellinspiron3593-70197459.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellinspiron3593-70197459c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:34	24813/24813	---M--	200	added ('OK')	image/jpeg	etag:%2260ed-59a97b495ab00%22	http://localhost/ShopOnline/public/upload/product/chu_t-gaming-logitech-g603-lightspeed-wireless.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/chu_t-gaming-logitech-g603-lightspeed-wirelessc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:36	14769/14769	---M--	200	added ('OK')	image/jpeg	etag:%2239b1-59a97b3a18700%22	http://localhost/ShopOnline/public/upload/product/chuotlogitechg102.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/chuotlogitechg102c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:38	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_7580c8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:38	0/-1	---M--	500	error ('')			http://localhost/ShopOnline/applemousemagicmouse2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/applemousemagicmouse2.html	(from http://localhost/ShopOnline/index.php)
21:37:38	0/-1	---M--	500	error ('')			http://localhost/ShopOnline/Applemagicmouse2MRME2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/Applemagicmouse2MRME2.html	(from http://localhost/ShopOnline/index.php)
21:37:42	127055/127055	---M--	200	added ('OK')	image/png	etag:%221f04f-59a7f4bc0bd80%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-n3476-c4i51121w-1.png?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-n3476-c4i51121w-1c8a7.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:45	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sgc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:37:45	68053/68053	---M--	200	added ('OK')	image/jpeg	etag:%22109d5-59a73b3528700%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us.jpg?time=1577802223	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_usc8a7.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=7)
21:38:29	288008/288008	---M--	200	added ('OK')	image/png	etag:%2246508-59ac5451fd617%22	http://localhost/ShopOnline/public/upload/images/image1-1-banner-trai.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/image1-1-banner-trai3447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:32	292272/292272	---M--	200	added ('OK')	image/png	etag:%22475b0-59ac5451ff541%22	http://localhost/ShopOnline/public/upload/images/image3-1-banner-trai.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/image3-1-banner-trai3447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:33	340543/340543	---M--	200	added ('OK')	image/png	etag:%225323f-59ac54265ad69%22	http://localhost/ShopOnline/public/upload/images/banner-1-banner-trai.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/banner-1-banner-trai3447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:34	308432/308432	---M--	200	added ('OK')	image/png	etag:%224b4d0-59ac5451fe5b6%22	http://localhost/ShopOnline/public/upload/images/image2-1-banner-trai.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/image2-1-banner-trai3447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:35	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/1-macbookair13inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/1-macbookair13inch.354.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:39	28707/28707	---M--	200	added ('OK')	image/jpeg	etag:%227023-59a739992bb00%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-mree2.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-mree23447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:39	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/3-macbookair13inchmree2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/3-macbookair13inchmree2.356.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:40	43055/43055	---M--	200	added ('OK')	image/jpeg	etag:%22a82f-59a7395ff3400%22	http://localhost/ShopOnline/public/upload/product/macbook-air-mqd32_3.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-mqd32_33447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:40	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/6-macbookairsilver13inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/6-macbookairsilver13inch.358.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:44	74429/74429	---M--	200	added ('OK')	image/png	etag:%22122bd-59ac542ea5c0a%22	http://localhost/ShopOnline/public/upload/images/banner-2-banner-phai.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/banner-2-banner-phai3447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:44	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/11-macbookpro13inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/11-macbookpro13inch.35a.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:47	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a739f4b9300%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1.png?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-13447.png	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:47	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/13-macbookprotouch13inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/13-macbookprotouch13inch.35c.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:48	48831/48831	---M--	200	added ('OK')	image/jpeg	etag:%22bebf-59a73afdd8480%22	http://localhost/ShopOnline/public/upload/product/mbp13-gray_128gn-mpxq2.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13-gray_128gn-mpxq23447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:48	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/14-dellinspiron14n3480.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/14-dellinspiron14n3480.35e.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:51	24502/24502	---M--	200	added ('OK')	image/jpeg	etag:%225fb6-59a7f33cab500%22	http://localhost/ShopOnline/public/upload/product/dellinspiron14n3480-8145.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellinspiron14n3480-81453447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:51	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:38:51%20GMT	http://localhost/ShopOnline/product/view/15-dellvostro155581.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/15-dellvostro155581.html	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:52	27545/27545	---M--	200	added ('OK')	image/jpeg	etag:%226b99-59a7f3538eb00%22	http://localhost/ShopOnline/public/upload/product/dellvostro155581.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro1555813447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:52	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/17-dellvostro346870161069.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/17-dellvostro346870161069.362.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:54	14016/14016	---M--	200	added ('OK')	image/jpeg	etag:%2236c0-59a7f39097b00%22	http://localhost/ShopOnline/public/upload/product/dellvostro346870161069jpg.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro346870161069jpg3447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:38:54%20GMT	http://localhost/ShopOnline/product/view/19-dellvostro155581vrf6j1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/19-dellvostro155581vrf6j1.html	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:55	68241/68241	---M--	200	added ('OK')	image/jpeg	etag:%2210a91-59a73c2393980%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-silver-37cu-256gb_geo_us_4.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-silver-37cu-256gb_geo_us_43447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:38:55	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/21-dellinspiron3593.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/21-dellinspiron3593.366.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:00	31504/31504	---M--	200	added ('OK')	image/jpeg	etag:%227b10-59a7f458dd380%22	http://localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew13447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:00	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/22-laptopnew1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/22-laptopnew1.368.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:01	55366/55366	---M--	200	added ('OK')	image/jpeg	etag:%22d846-59a7f3cbb8680%22	http://localhost/ShopOnline/public/upload/product/dellvostro15-5581-vrf6j1.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro15-5581-vrf6j13447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:01	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/23-dellvostro5581a.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/23-dellvostro5581a.36a.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:03	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%222cf0-59a97833b6400%22	http://localhost/ShopOnline/public/upload/product/applemousemagicmouse2.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/applemousemagicmouse23447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:03	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/28-applemousemagicmouse2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/28-applemousemagicmouse2.36c.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:05	27286/27286	---M--	200	added ('OK')	image/jpeg	etag:%226a96-59a7f47761b80%22	http://localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f0013447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:05	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.36e.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:06	15472/15472	---M--	200	added ('OK')	image/jpeg	etag:%223c70-59a9785f94b80%22	http://localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME23447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:39:06%20GMT	http://localhost/ShopOnline/product/view/30-logitechg903.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/30-logitechg903.html	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:08	85065/85065	---M--	200	added ('OK')	image/jpeg	etag:%2214c49-59a7f43e29480%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g13447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:08	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/product/view/31-logitechg502hero.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/31-logitechg502hero.372.delayed	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
21:39:09	28062/28062	---M--	200	added ('OK')	image/jpeg	etag:%226d9e-59a97af93ee00%22	http://localhost/ShopOnline/public/upload/product/logitechg903.jpg?time=1577802229	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg9033447.jpg	(from http://localhost/ShopOnline/index.php?p=subcategory&idCate=3&idSubCate=6)
